IdZone;IdCP;Code Postal;Commune;Actif
434;18384;16300;SAINT-AULAIS-LA-CHAPELLE;1
434;18385;16300;SAINT-BONNET;1
434;18386;16300;ST MEDARD DE BARBEZIEUX;1
434;18387;16300;SAINT-PALAIS-DU-NE;1
434;18388;16300;SALLES-DE-BARBEZIEUX;1
434;18389;16300;VIGNOLLES;1
434;18390;16310;CHERVES-CHATELARS;0
434;18391;16310;LE LINDOIS;0
434;18392;16310;LESIGNAC-DURAND;0
434;18393;16310;MASSIGNAC;0
434;18394;16310;MAZEROLLES;0
434;18395;16310;MONTEMBOEUF;0
434;18396;16310;MOUZON;0
434;18397;16310;ROUSSINES;0
434;18398;16310;SAINT-ADJUTORY;0
434;18399;16310;SAUVAGNAC;0
434;18400;16310;VERNEUIL;0
434;18401;16310;VITRAC-SAINT-VINCENT;0
434;18402;16320;BLANZAGUET-SAINT-CYBARD;0
434;18403;16320;CHARMANT;0
434;18404;16320;CHAVENAT;0
434;18405;16320;COMBIERS;0
434;18406;16320;EDON;0
434;18407;16320;GARDES-LE-PONTAROUX;0
434;18408;16320;GURAT;0
434;18409;16320;JUILLAGUET;0
434;18410;16320;MAGNAC-LAVALETTE-VILLARS;0
434;18411;16210;BAZAC;0
434;18412;16210;BELLON;0
434;18413;16210;BRIE-SOUS-CHALAIS;0
434;18414;16210;CHALAIS;0
434;18415;16210;COURLAC;0
434;18416;16210;CURAC;0
434;18417;16210;LES ESSARDS;0
434;18418;16210;MEDILLAC;0
434;18419;16210;ORIVAL;0
434;18420;16210;RIOUX-MARTIN;0
434;18421;16210;ROUFFIAC;0
434;18422;16210;SAINT-AVIT;0
434;18423;16210;SAINT-QUENTIN-DE-CHALAIS;0
434;18424;16210;SAINT-ROMAIN;0
434;18425;16210;YVIERS;0
434;18426;16210;BARDENAC;0
434;18427;16220;ECURAS;0
434;18428;16220;EYMOUTHIERS;0
434;18429;16220;MONTBRON;0
434;18430;16220;ORGEDEUIL;0
434;18431;16220;ROUZEDE;0
434;18432;16220;SAINT-SORNIN;0
434;18433;16220;VILHONNEUR;0
434;18434;16220;VOUTHON;0
434;18435;16230;CELLETTES;0
434;18436;16230;FONTCLAIREAU;0
434;18437;16230;FONTENILLE;0
434;18438;16230;JUILLE;0
434;18439;16230;LONNES;0
434;18440;16230;LUXE;0
434;18441;16230;MAINE-DE-BOIXE;0
434;18442;16230;MANSLE;0
434;18443;16230;NANCLARS;0
434;18444;16230;PUYREAUX;0
434;18445;16230;SAINT-AMANT-DE-BONNIEURE;0
434;18446;16230;SAINT-ANGEAU;0
434;18447;16230;SAINT-CIERS-SUR-BONNIEURE;0
434;18448;16230;SAINT-GROUX;0
434;18449;16230;SAINTE-COLOMBE;0
434;18450;16230;VILLOGNON;0
434;18451;16240;BRETTES;0
434;18452;16240;COURCOME;0
434;18453;16240;EMPURE;0
434;18454;16240;LA CHEVRERIE;0
434;18455;16240;LA FORET-DE-TESSE;0
434;18456;16240;LA MAGDELEINE;0
434;18457;16240;LONGRE;0
434;18458;16240;MONTJEAN;0
434;18459;16240;PAIZAY-NAUDOUIN-EMBOURIE;0
434;18460;16240;RAIX;0
434;18461;16240;SOUVIGNE;0
