IdZone;IdCP;Code Postal;Commune;Actif
541;7949;59390;LANNOY;0
541;7948;59380;WYLDER;0
541;7947;59380;WEST-CAPPEL;0
541;7946;59380;WARHEM;0
541;7945;59380;STEENE;0
541;7944;59380;SPYCKER;0
541;7943;59380;SOCX;0
541;7942;59380;QUAEDYPRE;0
541;7941;59380;CROCHTE;0
541;7940;59380;COUDEKERQUE-VILLAGE;0
541;7939;59380;BISSEZEELE;0
541;7938;59380;BIERNE;0
541;7937;59380;BERGUES;0
541;7936;59380;ARMBOUTS-CAPPEL;0
541;7935;59370;MONS-EN-BAROEUL;0
541;7934;59360;SAINT-SOUPLET;1
541;7933;59360;SAINT-BENIN;1
541;7932;59360;REJET-DE-BEAULIEU;1
541;7931;59360;POMMEREUIL;1
541;7930;59360;ORS;1
541;7929;59360;NEUVILLY;1
541;7928;59360;MONTAY;1
541;7927;59360;MAZINGHIEN;1
541;7926;59360;LE CATEAU-CAMBRESIS;1
541;7925;59560;COMINES;0
541;7924;59554;TILLOY-LEZ-CAMBRAI;0
541;7923;59554;SAILLY-LEZ-CAMBRAI;0
541;7922;59554;RAILLENCOURT-SAINTE-OLLE;0
541;7921;59554;NEUVILLE-SAINT-REMY;0
541;7920;59554;BANTIGNY;0
541;7919;59553;LAUWIN-PLANQUE;0
541;7918;59553;ESQUERCHIN;0
541;7917;59553;CUINCY;0
541;7916;59552;LAMBRES-LEZ-DOUAI;0
541;7915;59552;COURCHELETTES;0
541;7914;59551;TOURMIGNIES;0
541;7913;59551;ATTICHES;0
541;7912;59550;TAISNIERES-EN-THIERACHE;1
541;7911;59550;ROBERSART;1
541;7910;59550;PRISCHES;1
541;7909;59550;NOYELLES-SUR-SAMBRE;1
541;7908;59550;MAROILLES;1
541;7907;59550;LE FAVRIL;1
541;7906;59550;LANDRECIES;1
541;7905;59550;FONTAINE-AU-BOIS;1
541;7904;59550;BEAUREPAIRE-SUR-SAMBRE;1
541;7903;59540;INCHY;0
541;7902;59540;CAUDRY;0
541;7901;59540;BETHENCOURT;0
541;7900;59540;BEAUMONT-EN-CAMBRESIS;0
541;7899;59530;VILLERS-POL;0
541;7898;59530;VILLEREAU;0
541;7897;59530;RUESNES;0
541;7896;59530;RAUCOURT-AU-BOIS;0
541;7895;59530;POTELLE;0
541;7894;59530;ORSINVAL;0
541;7893;59530;LOUVIGNIES-QUESNOY;0
541;7892;59530;LOCQUIGNOL;0
541;7891;59530;LE QUESNOY;0
541;7890;59530;JOLIMETZ;0
541;7889;59530;HECQ;0
541;7888;59530;GHISSIGNIES;0
541;7887;59530;FRASNOY;0
541;7886;59530;ENGLEFONTAINE;0
541;7885;59530;BEAUDIGNIES;0
541;7884;59520;MARQUETTE-LEZ-LILLE;0
541;7883;59510;HEM;0
541;7882;59510;FOREST-SUR-MARQUE;0
541;7881;59500;DOUAI;0
541;7880;59496;SALOME;0
541;7879;59496;HANTAY;0
541;7878;59495;LEFFRINCKOUCKE;0
541;7877;59494;PETITE-FORET;0
541;7876;59494;AUBRY-DU-HAINAUT;0
541;7875;59493;VILLENEUVE-D'ASCQ;0
541;7874;59492;HOYMILLE;0
541;7873;59491;VILLENEUVE-D'ASCQ;0
541;7872;59490;SOMAIN;0
541;7871;59490;BRUILLE-LEZ-MARCHIENNES;0
541;7870;59480;LA BASSEE;0
541;7869;59480;ILLIES;0
541;7868;59470;ZEGERSCAPPEL;0
541;7867;59470;WORMHOUT;0
541;7866;59470;VOLCKERINCKHOVE;0
541;7865;59470;MERCKEGHEM;0
541;7864;59680;QUIEVELON;0
541;7863;59680;OBRECHIES;0
541;7862;59680;FERRIERE-LA-PETITE;0
541;7861;59680;FERRIERE-LA-GRANDE;0
541;7860;59680;DAMOUSIES;0
541;7859;59680;COLLERET;0
541;7858;59680;CERFONTAINE;0
541;7857;59670;ZUYTPEENE;0
541;7856;59670;ZERMEZEELE;0
541;7855;59670;WINNEZEELE;0
541;7854;59670;WEMAERS-CAPPEL;0
541;7853;59670;SAINTE-MARIE-CAPPEL;0
541;7852;59670;OXELAERE;0
541;7851;59670;OUDEZEELE;0
541;7850;59670;OCHTEZEELE;0
541;7849;59670;NOORDPEENE;0
541;7848;59670;HARDIFORT;0
541;7847;59670;CASSEL;0
541;7846;59670;BAVINCHOVE;0
541;7845;59660;MERVILLE;0
541;7844;59660;HAVERSKERQUE;0
541;7843;59650;VILLENEUVE-D'ASCQ;0
541;7842;59640;DUNKERQUE;0
541;7841;59630;SAINT-PIERRE-BROUCK;0
541;7840;59630;LOOBERGHE;0
541;7839;59630;DRINCHAM;0
541;7838;59630;CAPPELLE-BROUCK;0
541;7837;59630;BROUCKERQUE;0
541;7836;59630;BOURBOURG;0
541;7835;59620;SAINT-REMY-CHAUSSEE;0
541;7834;59620;MONCEAU-SAINT-WAAST;0
541;7833;59620;LEVAL;0
541;7832;59620;ECUELIN;0
541;7831;59620;AULNOYE-AYMERIES;0
541;7830;59610;FOURMIES;1
541;7829;59610;FERON;1
541;7828;59600;VILLERS-SIRE-NICOLE;0
541;7827;59600;VIEUX-RENG;0
541;7826;59600;MAUBEUGE;0
541;7825;59600;MAIRIEUX;0
541;7824;59600;GOGNIES-CHAUSSEE;0
541;7823;59600;ELESMES;0
541;7822;59600;BETTIGNIES;0
541;7821;59600;BERSILLIES;0
541;7820;59600;ASSEVENT;0
541;7819;59590;RAISMES;0
541;7818;59580;EMERCHICOURT;0
541;7817;59580;ANICHE;0
541;7816;59570;TAISNIERES-SUR-HON;0
541;7815;59570;SAINT-WAAST;0
541;7814;59570;OBIES;0
541;7813;59570;MECQUIGNIES;0
541;7812;59570;LA LONGUEVILLE;0
541;7811;59570;LA FLAMENGRIE;0
541;7810;59570;HOUDAIN-LEZ-BAVAY;0
541;7809;59570;HON-HERGIES;0
541;7808;59570;GUSSIGNIES;0
541;7807;59570;BETTRECHIES;0
541;7806;59570;BERMERIES;0
541;7805;59570;BELLIGNIES;0
541;7804;59570;BAVAY;0
541;7803;59570;AUDIGNIES;0
541;7802;59560;WARNETON;0
541;7801;59930;LA CHAPELLE-D'ARMENTIERES;0
541;7800;59920;QUIEVRECHAIN;0
541;7799;59910;BONDUES;0
541;7793;59116;HOUPLINES;0
541;7792;59115;LEERS;0
541;7791;59114;TERDEGHEM;0
541;7790;59114;STEENVOORDE;0
541;7789;59114;SAINT-SYLVESTRE-CAPPEL;0
541;7788;59114;EECKE;0
541;7787;59113;SECLIN;0
541;7786;59112;CARNIN;0
541;7785;59112;ANNOEULLIN;0
