IdZone;IdCP;Code Postal;Commune;Actif
293;5987;83630;AUPS;0
293;5986;83630;ARTIGNOSC-SUR-VERDON;0
293;5985;83630;AIGUINES;0
293;5984;83610;COLLOBRIERES;0
293;5983;83600;LES ADRETS-DE-L'ESTEREL;0
293;5982;83600;FREJUS;0
293;5981;83600;BAGNOLS-EN-FORET;0
293;5980;83590;GONFARON;0
293;5979;83580;GASSIN;0
293;5978;83570;MONTFORT-SUR-ARGENS;0
293;5977;83570;ENTRECASTEAUX;0
293;5976;83570;COTIGNAC;0
293;5975;83570;CORRENS;0
293;5974;83570;CARCES;0
293;5973;83560;VINON-SUR-VERDON;0
293;5972;83560;SAINT-MARTIN-DE-PALLIERES;0
293;5971;83560;SAINT-JULIEN;0
293;5966;83560;ARTIGUES;0
293;5965;83550;VIDAUBAN;0
293;5964;83530;SAINT-RAPHAEL;0
293;5963;83520;ROQUEBRUNE-SUR-ARGENS;0
293;5962;83510;SAINT-ANTONIN-DU-VAR;0
293;5961;83510;LORGUES;0
293;5960;83500;LA SEYNE-SUR-MER;0
293;5959;83490;LE MUY;0
293;5958;83480;PUGET-SUR-ARGENS;0
293;5957;83470;SEILLONS-SOURCE-D'ARGENS;0
293;5956;83470;SAINT-MAXIMIN-LA-SAINTE-BAUME;0
293;5894;83830;FIGANIERES;0
293;5893;83830;CLAVIERS;0
293;5892;83830;CALLAS;0
293;5891;83830;BARGEMON;0
293;913;83000;TOULON;0
293;861;83470;OLLIERES;0
293;860;83460;TARADEAU;0
293;859;83460;LES ARCS;0
293;858;83440;TOURRETTES;0
293;857;83440;TANNERON;0
293;856;83440;SEILLANS;0
293;855;83440;SAINT-PAUL-EN-FORET;0
293;854;83440;MONTAUROUX;0
293;853;83440;MONS;0
293;852;83440;FAYENCE;0
293;843;83370;FREJUS;0
293;842;83350;RAMATUELLE;0
293;841;83340;LES MAYONS;0
293;822;83230;BORMES-LES-MIMOSAS;0
293;821;83220;LE PRADET;0
293;820;83210;SOLLIES-VILLE;0
293;819;83210;SOLLIES-TOUCAS;0
293;818;83210;SOLLIES-PONT;0
293;817;83210;LA FARLEDE;0
